	trip_id	household_id	person_n	trip_n	travel_mode	purpose	fueltype	faretype	bus_scale	survey_year	travel_year	travel_month	travel_date	day_of_week	start_time	age	female	driving_license	car_ownership	distance	dur_walking	dur_cycling	dur_pt_access	dur_pt_rail	dur_pt_bus	dur_pt_int	pt_interchanges	dur_driving	cost_transit	cost_driving_fuel	cost_driving_ccharge	driving_traffic_percent	Weights
2472	62716	13473	0	2	3	3	6	1	1.0	3	2014	7	8	2	19.0	44	1	1	0	1940	0.493888889	0.1875	0.133888889	0.0	0.13888888900000002	0.0	0	0.2025	1.5	0.42	0.0	0.6776409999999999	0.8313108204742578
2473	2930	613	0	1	4	2	2	1	1.0	1	2012	5	10	4	8.516666667	46	1	1	1	2336	0.583055556	0.193611111	0.171666667	0.0	0.18888888899999998	0.079444444	1	0.176666667	3.0	0.41	0.0	0.350629	0.8313108204742578
2474	54498	11669	0	1	1	3	6	1	1.0	2	2014	3	16	7	14.0	51	1	1	2	809	0.190833333	0.04	0.1075	0.0	0.028611111	0.0	0	0.044166667	1.5	0.13	0.0	0.132075	0.8313108204742578
2475	48367	10326	0	1	3	1	1	1	1.0	2	2013	12	10	2	18.16666667	42	1	1	1	8015	1.8566666669999998	0.6397222220000001	0.11861111099999999	0.0	0.7041666670000001	0.0	0	0.536944444	1.5	1.38	0.0	0.6668390000000001	0.8313108204742578
2476	24253	5227	0	1	3	3	1	5	0.0	1	2013	1	29	2	15.66666667	65	1	1	2	7164	1.715555556	0.5475	0.19166666699999999	0.15	0.3	0.1	1	0.44777777799999996	0.0	1.38	0.0	0.531017	0.8313108204742578
2477	10901	2299	1	1	3	1	1	1	0.0	1	2012	8	6	1	17.0	52	1	0	1	1749	0.523055556	0.16777777800000002	0.11583333300000001	0.0	0.184166667	0.0	0	0.224166667	0.0	0.5	0.0	0.268897	0.8313108204742578
2478	21521	4587	0	4	1	3	6	1	1.0	1	2012	12	17	1	14.5	44	1	1	0	761	0.188055556	0.065277778	0.153055556	0.0	0.028333333	0.0	0	0.11722222199999999	1.5	0.26	0.0	0.267773	0.8313108204742578
2479	19638	4160	0	0	3	3	6	1	1.0	1	2012	11	19	1	14.0	45	1	1	0	1156	0.276111111	0.093888889	0.050277777999999995	0.0	0.09833333300000001	0.0	0	0.09	1.5	0.2	0.0	0.37963	0.8313108204742578
2480	70820	15326	4	1	4	3	1	1	1.0	3	2014	10	22	3	13.16666667	54	1	0	1	5056	1.201111111	0.373888889	0.109166667	0.066666667	0.11666666699999999	0.133333333	1	0.258611111	3.0	0.91	0.0	0.165414	0.8313108204742578
2481	48761	10394	1	2	1	5	2	1	1.0	2	2013	12	14	6	16.58333333	42	1	0	1	563	0.121111111	0.054722222	0.0725	0.0	0.043333332999999995	0.0	0	0.059722222	1.5	0.13	0.0	0.283721	0.8313108204742578
2482	29347	6347	0	0	4	3	2	1	1.0	2	2013	4	26	5	8.5	47	1	1	2	1924	0.5277777779999999	0.15694444400000002	0.185277778	0.0	0.143055556	0.0	0	0.1475	1.5	0.38	0.0	0.0677966	0.8313108204742578
2483	12274	2608	0	1	4	3	1	5	0.0	1	2012	8	25	6	12.0	65	1	1	1	1370	0.3625	0.128611111	0.15583333300000002	0.05	0.0	0.0	0	0.151388889	0.0	0.34	0.0	0.317431	0.8313108204742578
2484	23679	5117	0	1	1	5	1	1	1.0	1	2013	1	24	4	11.0	50	1	0	1	1239	0.293888889	0.15694444400000002	0.10666666699999999	0.0	0.08611111099999999	0.0	0	0.149444444	1.5	0.39	0.0	0.36803	0.8313108204742578
2485	73930	16009	0	0	2	2	1	1	1.0	3	2014	11	28	5	7.916666667	47	1	1	1	1643	0.43777777799999995	0.126111111	0.264722222	0.0	0.075	0.0	0	0.099444444	1.5	0.29	0.0	0.298883	0.8313108204742578
2486	31689	6824	0	5	4	3	6	1	1.0	2	2013	5	29	3	21.0	49	1	1	2	1179	0.379166667	0.090833333	0.159722222	0.0	0.11666666699999999	0.0	0	0.10472222199999999	1.5	0.32	0.0	0.13527899999999998	0.8313108204742578
2487	34669	7427	1	1	3	3	1	1	1.0	2	2013	6	29	6	15.0	44	1	0	1	1573	0.42166666700000005	0.110277778	0.133055556	0.0	0.09527777800000001	0.0	0	0.128611111	1.5	0.33	0.0	0.45140399999999997	0.8313108204742578
2488	18151	3846	0	4	4	3	1	5	0.0	1	2012	11	1	4	14.91666667	62	1	1	1	1417	0.35611111100000004	0.10722222199999999	0.190277778	0.0	0.094444444	0.0	0	0.082222222	0.0	0.24	0.0	0.0	0.8313108204742578
2489	35653	7625	1	3	1	2	2	1	1.0	2	2013	7	9	2	15.66666667	42	1	1	1	1036	0.264722222	0.0975	0.140833333	0.0	0.164444444	0.0	0	0.075555556	1.5	0.17	0.0	0.518382	0.8313108204742578
2490	21501	4582	0	3	4	3	1	1	1.0	1	2012	12	17	1	15.0	51	1	1	2	2920	0.818333333	0.25	0.191944444	0.0	0.240833333	0.0	0	0.169722222	1.5	0.64	0.0	0.232406	0.8313108204742578
2491	73566	15934	0	2	3	3	1	5	0.0	3	2014	11	25	2	13.0	60	1	0	1	1677	0.5575	0.18583333300000002	0.17861111100000002	0.0	0.10138888900000001	0.0	0	0.11861111099999999	0.0	0.42	0.0	0.0608899	0.8313108204742578
2492	73561	15932	0	0	3	3	6	1	1.0	3	2014	11	25	2	8.5	56	1	0	0	3902	0.8925	0.271111111	0.033055556	0.0	0.454166667	0.0	0	0.22777777800000001	1.5	0.71	0.0	0.46341499999999997	0.8313108204742578
2493	51582	11038	0	2	1	5	2	1	1.0	2	2014	1	26	7	14.0	59	1	1	2	615	0.150833333	0.10666666699999999	0.110555556	0.0	0.030833332999999997	0.0	0	0.081388889	1.5	0.13	0.0	0.43686	0.8313108204742578
2494	77581	16795	0	1	4	2	1	1	1.0	3	2015	1	20	2	8.833333332999999	54	1	1	2	5356	1.366111111	0.45833333299999995	0.498888889	0.066666667	0.0	0.0	0	0.274166667	1.5	0.95	0.0	0.182371	0.8313108204742578
2495	35606	7617	0	1	4	1	1	1	1.0	2	2013	7	9	2	17.0	47	1	1	2	3723	0.9330555559999999	0.251666667	0.191944444	0.0	0.318888889	0.133333333	1	0.276944444	3.0	0.71	0.0	0.251755	0.8313108204742578
2496	8485	1755	1	1	4	3	1	5	0.0	1	2012	7	11	3	10.25	75	1	1	1	1648	0.39388888899999996	0.1225	0.083055556	0.0	0.151944444	0.0	0	0.1225	0.0	0.34	0.0	0.31745999999999996	0.8313108204742578
2497	3268	679	1	1	1	1	1	1	1.0	1	2012	5	14	1	10.5	52	1	0	1	642	0.173611111	0.065833333	0.139166667	0.0	0.021666667	0.0	0	0.05	1.5	0.13	0.0	0.177778	0.8313108204742578
2498	62817	13497	0	1	3	1	1	1	1.0	3	2014	7	9	3	19.0	42	1	1	2	6041	1.4352777780000001	0.510555556	0.229444444	0.166666667	0.0	0.083333333	1	0.449166667	2.4	1.12	0.0	0.593074	0.8313108204742578
2499	4612	941	0	5	3	3	6	1	1.0	1	2012	5	28	1	16.33333333	48	1	0	0	4840	1.116944444	0.329444444	0.11861111099999999	0.0	0.515277778	0.0	0	0.370555556	1.5	0.89	0.0	0.49550200000000005	0.8313108204742578
2500	71710	15541	0	0	3	3	6	5	0.0	3	2014	11	3	1	11.0	66	1	0	0	659	0.21861111100000002	0.09833333300000001	0.150277778	0.0	0.022222222000000003	0.0	0	0.111388889	0.0	0.26	0.0	0.199501	0.8313108204742578
2501	12458	2652	0	0	3	3	6	1	0.0	1	2012	8	28	2	9.0	85	1	0	0	5633	1.386944444	0.38333333299999994	0.1275	0.0	0.304444444	0.177777778	1	0.296944444	0.0	0.89	0.0	0.122544	0.8313108204742578
2502	57774	12406	0	0	4	2	1	1	1.0	3	2014	5	13	2	8.25	46	1	1	2	1288	0.556944444	0.182222222	0.35166666700000004	0.033333333	0.0	0.0	0	0.124722222	1.7	0.37	0.0	0.0824053	0.8313108204742578
2503	55323	11842	0	0	3	3	6	5	0.0	3	2014	4	8	2	8.5	77	1	0	0	2731	0.7063888890000001	0.215277778	0.123333333	0.0	0.256666667	0.0	0	0.206666667	0.0	0.55	0.0	0.204301	0.8313108204742578
2504	2847	597	0	13	4	5	1	1	1.0	1	2012	5	9	3	17.25	49	1	1	2	1230	0.313888889	0.096111111	0.103888889	0.0	0.062222222	0.0	0	0.074166667	1.5	0.21	0.0	0.37453200000000003	0.8313108204742578
2505	36544	7803	0	1	3	3	6	5	0.0	2	2013	7	19	5	11.41666667	80	1	0	0	1273	0.388055556	0.107777778	0.21666666699999998	0.0	0.057777777999999995	0.0	0	0.10361111099999999	0.0	0.26	0.0	0.24664899999999998	0.8313108204742578
2506	35384	7572	0	3	3	3	6	1	1.0	2	2013	7	7	7	19.5	43	1	1	0	1813	0.45	0.2	0.110277778	0.0	0.148055556	0.0	0	0.124722222	1.5	0.33	0.0	0.650334	0.8313108204742578
2507	60752	13026	0	4	2	5	2	1	1.0	3	2014	6	17	2	14.91666667	41	1	1	2	4251	0.955	0.309722222	0.0625	0.0	0.325555556	0.0	0	0.21666666699999998	1.5	0.59	0.0	0.24615399999999998	0.8313108204742578
2508	34269	7349	0	3	4	3	1	5	0.0	2	2013	6	26	3	18.41666667	49	1	1	1	993	0.21583333300000002	0.131111111	0.11805555599999999	0.016666667	0.0	0.0	0	0.072222222	0.0	0.18	0.0	0.646154	0.8313108204742578
2509	25175	5428	0	0	3	1	6	5	0.0	1	2013	2	8	5	8.25	70	1	0	0	3040	0.807222222	0.271111111	0.20277777800000002	0.1	0.0	0.0	0	0.314444444	0.0	0.7	10.5	0.614841	0.8313108204742578
2510	58417	12537	0	1	3	3	1	1	1.0	3	2014	5	21	3	15.5	51	1	1	2	14555	3.586944444	1.1783333329999999	0.24833333300000002	0.5	0.1	0.166666667	1	1.111666667	4.3	2.9	0.0	0.609945	0.8313108204742578
2511	13998	2968	0	1	4	5	1	1	1.0	1	2012	9	15	6	10.33333333	57	1	0	1	1374	0.33583333299999996	0.099444444	0.1075	0.0	0.120833333	0.0	0	0.136111111	1.5	0.32	0.0	0.387755	0.8313108204742578
2512	26855	5806	0	3	4	3	6	1	1.0	1	2013	3	5	2	16.25	51	1	1	2	4813	1.1936111109999998	0.3725	0.226666667	0.0	0.515277778	0.0	0	0.40333333299999996	1.5	0.9	0.0	0.290634	0.8313108204742578
2513	54436	11653	0	4	4	3	1	1	1.0	2	2014	3	14	5	20.5	58	1	1	2	4594	1.1058333329999999	0.3475	0.232222222	0.166666667	0.0	0.0	0	0.220555556	1.9	0.77	0.0	0.151134	0.8313108204742578
2514	60694	13011	0	0	4	1	6	1	1.0	3	2014	6	17	2	5.583333333	59	1	1	2	3832	0.911388889	0.245555556	0.128333333	0.0	0.182222222	0.0	0	0.169722222	1.5	0.55	0.0	0.119476	0.8313108204742578
2515	74404	16101	0	3	4	3	1	1	1.0	3	2014	12	4	4	17.58333333	43	1	1	1	1055	0.304722222	0.079722222	0.158611111	0.0	0.046666667	0.0	0	0.090555556	1.5	0.23	0.0	0.24539899999999998	0.8313108204742578
2516	28946	6266	0	4	4	3	2	1	1.0	2	2013	4	22	1	19.75	57	1	1	1	1522	0.42416666700000005	0.135	0.07722222200000001	0.0	0.0775	0.0	0	0.096388889	1.5	0.24	0.0	0.213256	0.8313108204742578
2517	71101	15387	0	1	1	3	1	1	1.0	3	2014	10	25	6	18.01666667	47	1	1	1	3348	0.7919444440000001	0.22638888899999998	0.072777778	0.0	0.180277778	0.0	0	0.151944444	1.5	0.49	0.0	0.26508200000000004	0.8313108204742578
2518	51861	11103	0	3	4	3	1	1	1.0	2	2014	1	31	5	16.5	41	1	1	2	17088	4.053611111	1.268611111	0.074722222	0.433333333	0.15	0.283333333	2	1.183055556	5.1	3.29	0.0	0.47194200000000003	0.8313108204742578
2519	80279	17429	1	1	4	2	1	1	1.0	3	2015	3	2	1	8.583333332999999	43	1	1	2	2939	0.7063888890000001	0.19638888899999998	0.29361111100000004	0.0	0.19111111100000003	0.0	0	0.212222222	1.5	0.64	0.0	0.289267	0.8313108204742578
2520	15864	3355	1	1	4	1	1	1	1.0	1	2012	10	8	1	21.33333333	44	1	1	1	701	0.178333333	0.08555555599999999	0.110277778	0.0	0.04444444400000001	0.0	0	0.046666667	1.5	0.12	0.0	0.208333	0.8313108204742578
2521	65293	14060	0	2	4	4	1	5	0.0	3	2014	8	11	1	11.0	62	1	0	1	12699	2.87	0.844722222	0.07666666700000001	0.433333333	0.36166666700000005	0.3	2	0.517222222	0.0	2.04	0.0	0.43555299999999997	0.8313108204742578
2522	65054	14004	1	1	4	3	1	1	1.0	3	2014	8	7	4	22.0	57	1	1	1	6715	1.6927777780000002	0.519166667	0.384444444	0.2	0.0	0.0	0	0.27388888899999997	1.5	1.05	0.0	0.27789	0.8313108204742578
2523	5356	1096	0	0	1	3	1	1	1.0	1	2012	6	7	4	13.0	47	1	0	1	1087	0.304444444	0.135	0.1975	0.0	0.063888889	0.0	0	0.120277778	1.5	0.28	10.5	0.688222	0.8313108204742578
2524	5212	1064	0	1	4	3	1	1	1.0	1	2012	6	6	3	7.683333332999999	58	1	1	1	1747	0.41611111100000003	0.146111111	0.10222222199999999	0.0	0.09888888900000001	0.0	0	0.11583333300000001	1.5	0.34	0.0	0.206235	0.8313108204742578
2525	12102	2569	0	1	3	1	1	1	1.0	1	2012	8	23	4	17.16666667	55	1	1	2	20702	4.913888889	1.436111111	0.213055556	0.75	0.11833333300000001	0.11666666699999999	1	0.963611111	6.59	3.18	10.5	0.576535	0.8313108204742578
2526	69623	15059	1	0	3	3	1	5	0.0	3	2014	10	9	4	12.0	68	1	1	1	2883	0.647222222	0.21916666699999998	0.139166667	0.0	0.243333333	0.0	0	0.19055555600000001	0.0	0.5	0.0	0.399417	0.8313108204742578
2527	12569	2675	1	1	4	3	1	5	0.0	1	2012	8	30	4	17.5	76	1	0	1	9013	2.323888889	0.743611111	0.299166667	0.0	0.669166667	0.066666667	1	0.7180555559999999	0.0	1.83	0.0	0.39613200000000004	0.8313108204742578
2528	12624	2690	0	1	4	5	1	1	1.0	1	2012	8	31	5	12.0	58	1	1	2	1583	0.431666667	0.1925	0.1275	0.0	0.163055556	0.0	0	0.127222222	1.5	0.34	0.0	0.22270700000000002	0.8313108204742578
2529	531	127	0	1	4	2	1	1	1.0	1	2012	4	10	2	9.0	44	1	1	1	1118	0.252222222	0.081666667	0.035277777999999996	0.0	0.066666667	0.0	0	0.069166667	1.5	0.18	0.0	0.38152600000000003	0.8313108204742578
2530	7537	1547	0	1	4	3	6	1	1.0	1	2012	7	1	7	11.75	69	1	1	0	1589	0.431388889	0.153055556	0.253611111	0.0	0.11277777800000001	0.0	0	0.126388889	1.5	0.32	0.0	0.386813	0.8313108204742578
2531	8809	1820	0	1	3	3	6	5	0.0	1	2012	7	14	6	16.16666667	66	1	0	0	6546	1.436388889	0.376388889	0.128333333	0.0	0.5	0.0	0	0.313333333	0.0	0.97	0.0	0.33421999999999996	0.8313108204742578
2532	49157	10488	0	5	3	3	6	1	1.0	2	2013	12	20	5	22.0	46	1	0	0	2023	0.569722222	0.19555555600000002	0.155	0.0	0.213888889	0.0	0	0.1825	1.5	0.42	0.0	0.18721500000000002	0.8313108204742578
2533	26418	5704	0	6	4	5	1	1	1.0	1	2013	2	26	2	14.3	45	1	1	1	2598	0.666388889	0.215277778	0.10277777800000001	0.0	0.33166666699999997	0.1	1	0.15805555599999999	3.0	0.52	0.0	0.043936699999999995	0.8313108204742578
2534	18945	4011	1	0	4	3	1	1	1.0	1	2012	11	10	6	14.0	41	1	1	2	10837	2.505555556	0.8955555559999999	0.139166667	0.283333333	0.26666666699999997	0.15	1	0.599166667	4.3	1.91	10.5	0.602689	0.8313108204742578
2535	5334	1091	0	2	1	3	1	1	1.0	1	2012	6	7	4	12.75	51	1	1	1	685	0.169722222	0.068055556	0.07666666700000001	0.0	0.056111111	0.0	0	0.069166667	1.5	0.18	0.0	0.11646600000000001	0.8313108204742578
2536	43836	9358	0	0	3	1	1	1	1.0	2	2013	10	14	1	6.833333333	46	1	1	1	2387	0.540277778	0.130555556	0.26916666699999997	0.0	0.097222222	0.0	0	0.16	1.5	0.48	0.0	0.0607639	0.8313108204742578
2537	25641	5538	1	0	3	1	6	1	1.0	1	2013	2	15	5	8.666666667000001	57	1	0	0	1830	0.5772222220000001	0.171388889	0.285277778	0.033333333	0.0	0.0	0	0.19111111100000003	2.1	0.46	0.0	0.436047	0.8313108204742578
2538	50453	10791	0	1	1	5	6	5	0.0	2	2014	1	13	1	13.08333333	66	1	1	0	2458	0.653611111	0.272777778	0.223333333	0.11666666699999999	0.0	0.0	0	0.15555555599999998	0.0	0.39	0.0	0.33214299999999997	0.8313108204742578
2539	31392	6766	0	10	4	3	2	1	1.0	2	2013	5	24	5	19.41666667	41	1	1	1	739	0.24111111100000002	0.10166666699999999	0.063055556	0.0	0.066666667	0.0	0	0.048888889000000005	1.5	0.12	0.0	0.0	0.8313108204742578
2540	46683	9964	1	1	4	1	1	5	0.0	2	2013	11	22	5	14.0	68	1	1	1	7604	1.8283333330000002	0.565277778	0.121388889	0.0	0.553055556	0.0	0	0.351388889	0.0	1.38	0.0	0.21897199999999997	0.8313108204742578
2541	25612	5532	0	0	4	1	1	1	1.0	1	2013	2	15	5	9.166666667000001	48	1	1	1	2784	0.6788888890000001	0.198333333	0.171388889	0.0	0.18111111100000002	0.0	0	0.196111111	1.5	0.54	0.0	0.474504	0.8313108204742578
2542	48364	10325	1	5	4	3	1	5	0.0	2	2013	12	10	2	15.5	67	1	1	1	2590	0.586111111	0.17861111100000002	0.169166667	0.0	0.226666667	0.0	0	0.199166667	0.0	0.58	0.0	0.277545	0.8313108204742578
2543	2665	565	0	4	4	3	1	5	0.0	1	2012	5	8	2	19.66666667	67	1	1	2	6248	1.6227777780000001	0.5397222220000001	0.29611111100000004	0.18333333300000001	0.0	0.0	0	0.236666667	0.0	0.9	0.0	0.360329	0.8313108204742578
2544	3403	706	0	0	1	3	6	1	1.0	1	2012	5	15	2	15.0	54	1	1	0	779	0.19305555600000002	0.071388889	0.06888888900000001	0.0	0.041666667000000004	0.0	0	0.056666667000000004	1.5	0.13	0.0	0.35784299999999997	0.8313108204742578
2545	78853	17082	0	2	1	3	1	1	1.0	3	2015	2	5	4	11.0	44	1	1	2	1345	0.330833333	0.13527777800000002	0.23472222199999998	0.0	0.066666667	0.0	0	0.104444444	1.5	0.25	10.5	0.367021	0.8313108204742578
2546	32511	7006	0	1	4	3	6	1	1.0	2	2013	6	8	6	10.16666667	48	1	1	2	919	0.223333333	0.11861111099999999	0.184722222	0.0	0.026666667	0.0	0	0.090833333	1.5	0.22	0.0	0.201835	0.8313108204742578
2547	58423	12540	0	3	3	5	6	5	0.0	3	2014	5	21	3	13.0	74	1	0	0	6496	1.5455555559999998	0.494166667	0.012222222	0.0	0.45805555600000003	0.0	0	0.318611111	0.0	1.03	0.0	0.158675	0.8313108204742578
2548	51330	10986	1	1	3	1	6	1	1.0	2	2014	1	23	4	14.0	48	1	0	0	11882	2.621666667	0.757777778	0.173611111	0.233333333	0.208333333	0.1	1	0.47833333299999997	4.3	1.94	10.5	0.44599300000000003	0.8313108204742578
2549	75639	16351	0	4	4	5	1	5	0.0	3	2014	12	18	4	15.0	81	1	1	1	1759	0.480555556	0.146388889	0.18333333300000001	0.0	0.110277778	0.0	0	0.104444444	0.0	0.31	0.0	0.25	0.8313108204742578
2550	71658	15525	0	1	1	3	1	1	1.0	3	2014	11	2	7	13.85	45	1	1	2	512	0.45	0.121388889	0.40944444399999996	0.0	0.0125	0.0	0	0.074166667	1.5	0.27	0.0	0.0187266	0.8313108204742578
2551	92	19	0	0	3	3	1	1	1.0	1	2012	4	1	7	11.0	43	1	1	1	13820	3.327222222	1.018055556	0.09527777800000001	0.483333333	0.138055556	0.166666667	2	0.7919444440000001	4.3	2.76	0.0	0.468257	0.8313108204742578
2552	26964	5820	0	1	3	3	1	1	1.0	1	2013	3	6	3	11.0	56	1	0	1	4175	1.0675	0.321944444	0.11527777800000001	0.0	0.680277778	0.1	1	0.343611111	3.0	0.91	0.0	0.24818099999999998	0.8313108204742578
2553	25377	5476	1	0	3	3	6	5	0.0	1	2013	2	11	1	11.0	65	1	0	0	9489	2.234722222	0.691666667	0.11833333300000001	0.4	0.0	0.066666667	1	0.436944444	0.0	1.38	0.0	0.639542	0.8313108204742578
2554	53202	11389	1	0	4	1	6	1	1.0	2	2014	2	18	2	12.66666667	55	1	1	2	2187	0.532222222	0.15833333300000002	0.041111111	0.0	0.14722222199999999	0.0	0	0.106388889	1.5	0.32	0.0	0.104439	0.8313108204742578
2555	16678	3519	0	2	1	3	6	1	1.0	1	2012	10	15	1	18.5	47	1	1	0	679	0.226944444	0.08472222199999999	0.146111111	0.0	0.066666667	0.0	0	0.07777777799999999	1.5	0.19	0.0	0.18928599999999998	0.8313108204742578
2556	22790	4888	0	0	3	3	6	5	0.0	1	2013	1	11	5	11.0	75	1	0	0	2176	0.453611111	0.118888889	0.067222222	0.0	0.124722222	0.0	0	0.120277778	0.0	0.32	0.0	0.357968	0.8313108204742578
2557	79606	17257	1	1	4	3	1	5	0.0	3	2015	2	19	4	13.0	63	1	1	1	5887	1.528611111	0.407777778	0.09222222199999999	0.0	0.556944444	0.259722222	2	0.302777778	0.0	1.38	0.0	0.13761500000000002	0.8313108204742578
2558	39214	8390	0	0	3	3	6	5	0.0	2	2013	8	20	2	12.5	67	1	1	0	2791	0.766111111	0.285	0.063611111	0.0	0.21666666699999998	0.0	0	0.1875	0.0	0.54	0.0	0.176296	0.8313108204742578
2559	45085	9633	0	0	4	3	6	5	0.0	2	2013	10	29	2	9.25	61	1	0	0	374	0.146666667	0.057777777999999995	0.091388889	0.0	0.04	0.0	0	0.05888888900000001	0.0	0.11	0.0	0.34434000000000003	0.8313108204742578
2560	57785	12407	0	2	3	4	6	1	1.0	3	2014	5	13	2	10.0	51	1	0	0	2942	0.713611111	0.20722222199999998	0.070277778	0.05	0.125	0.11666666699999999	1	0.20861111100000002	3.0	0.53	0.0	0.517976	0.8313108204742578
2561	50657	10834	1	0	1	1	1	1	1.0	2	2014	1	15	3	8.25	51	1	1	1	1845	0.438888889	0.20972222199999999	0.108888889	0.0	0.267777778	0.0	0	0.19305555600000002	1.5	0.43	10.5	0.736691	0.8313108204742578
2562	61059	13086	1	0	4	3	1	1	1.0	3	2014	6	21	6	19.08333333	53	1	1	2	879	0.253055556	0.111388889	0.113611111	0.0	0.033333333	0.0	0	0.041111111	1.5	0.14	0.0	0.027027	0.8313108204742578
2563	8488	1756	0	0	1	3	6	1	0.5	1	2012	7	11	3	10.0	44	1	0	0	688	0.150833333	0.047777778	0.064166667	0.0	0.04444444400000001	0.0	0	0.060277778	0.75	0.13	0.0	0.0	0.8313108204742578
2564	61103	13099	0	1	4	3	6	5	0.0	3	2014	6	22	7	11.33333333	76	1	1	2	1012	0.263611111	0.08833333300000001	0.151111111	0.0	0.055555556	0.0	0	0.075277778	0.0	0.18	0.0	0.147601	0.8313108204742578
2565	25855	5580	0	1	4	3	2	1	1.0	1	2013	2	17	7	21.5	49	1	1	1	6346	1.526666667	0.527222222	0.045555556	0.15	0.083333333	0.18333333300000001	2	0.373611111	3.9	1.02	0.0	0.371004	0.8313108204742578
2566	72310	15670	0	2	3	1	1	1	1.0	3	2014	11	11	2	8.5	41	1	1	1	7275	1.688333333	0.530277778	0.272222222	0.26666666699999997	0.0	0.0	0	0.485	1.7	1.35	0.0	0.487972	0.8313108204742578
2567	117	24	0	2	3	3	6	5	0.0	1	2012	4	2	1	15.33333333	82	1	0	0	4749	1.158333333	0.332222222	0.304166667	0.0	0.213888889	0.0	0	0.233333333	0.0	0.71	0.0	0.21547600000000003	0.8313108204742578
2568	52616	11261	0	2	3	3	2	5	0.0	2	2014	2	8	6	12.5	50	1	0	1	2072	0.523333333	0.23055555600000002	0.089444444	0.0	0.265555556	0.0	0	0.212777778	0.0	0.41	10.5	0.654047	0.8313108204742578
2569	55431	11869	1	1	4	3	1	1	1.0	3	2014	4	9	3	17.66666667	51	1	1	1	1235	0.33055555600000003	0.103888889	0.20444444399999998	0.0	0.10666666699999999	0.0	0	0.081944444	1.5	0.23	0.0	0.305085	0.8313108204742578
2570	27846	6018	0	0	3	3	1	5	0.0	2	2013	4	7	7	16.0	57	1	0	1	4505	1.191666667	0.353888889	0.256666667	0.0	0.394166667	0.0	0	0.454444444	0.0	1.08	0.0	0.367359	0.8313108204742578
2571	5933	1213	1	0	3	1	2	1	1.0	1	2012	6	14	4	8.25	47	1	1	1	9811	2.319722222	0.695	0.250833333	0.483333333	0.0	0.1	1	0.7969444440000001	2.9	1.61	0.0	0.7835479999999999	0.8313108204742578
2572	14654	3114	1	1	3	1	1	1	1.0	1	2012	9	24	1	18.0	47	1	0	1	15688	3.616666667	1.178888889	0.127777778	0.533333333	0.0	0.0	0	0.9441666670000001	3.9	2.82	10.5	0.642836	0.8313108204742578
2573	50501	10800	1	1	1	3	1	5	0.0	2	2014	1	13	1	10.0	65	1	1	1	734	0.175555556	0.068611111	0.029166667	0.0	0.041388889	0.0	0	0.039722222	0.0	0.12	0.0	0.496504	0.8313108204742578
2574	63517	13644	1	0	3	3	5	1	1.0	3	2014	7	17	4	15.0	49	1	1	1	2151	0.5541666670000001	0.217777778	0.188055556	0.1	0.0	0.0	0	0.256944444	1.5	0.77	0.0	0.6010810000000001	0.8313108204742578
2575	72985	15806	1	4	4	3	1	5	0.0	3	2014	11	18	2	16.08333333	41	1	1	1	658	0.15444444400000001	0.065833333	0.050277777999999995	0.0	0.033333333	0.0	0	0.061388889	0.0	0.15	0.0	0.113122	0.8313108204742578
2576	66782	14406	0	0	1	3	3	5	0.0	3	2014	9	2	2	13.5	73	1	1	1	866	0.268333333	0.091388889	0.159722222	0.0	0.059166667	0.0	0	0.096666667	0.0	0.24	0.0	0.08333330000000001	0.8313108204742578
2577	30581	6604	1	1	4	1	2	1	1.0	2	2013	5	15	3	22.16666667	52	1	1	2	29916	7.791666667	2.378333333	0.5475	1.0	0.133333333	0.46666666700000003	3	0.768055556	9.8	4.35	0.0	0.111392	0.8313108204742578
2578	40939	8752	0	8	1	2	6	1	1.0	2	2013	9	11	3	17.08333333	43	1	0	0	990	0.240555556	0.07111111099999999	0.098611111	0.0	0.236388889	0.0	0	0.08555555599999999	1.5	0.18	0.0	0.470779	0.8313108204742578
2579	37056	7905	0	0	4	1	1	1	1.0	2	2013	7	24	3	10.5	43	1	1	2	1231	0.337777778	0.145555556	0.08916666699999999	0.0	0.11861111099999999	0.0	0	0.120555556	1.5	0.37	0.0	0.126728	0.8313108204742578
2580	70860	15339	0	1	1	2	1	4	1.0	3	2014	10	22	3	8.916666667000001	48	1	1	2	1031	0.2525	0.088888889	0.11805555599999999	0.0	0.068611111	0.0	0	0.079444444	1.5	0.19	0.0	0.160839	0.8313108204742578
2581	65470	14107	0	0	4	3	6	1	1.0	3	2014	8	14	4	9.333333332999999	84	1	0	0	2786	0.656388889	0.215277778	0.087777778	0.016666667	0.123055556	0.083333333	1	0.14111111099999998	3.0	0.4	0.0	0.22047199999999997	0.8313108204742578
2582	44244	9448	0	5	4	3	1	5	0.0	2	2013	10	19	6	16.18333333	65	1	1	2	1453	0.363055556	0.11916666699999999	0.093888889	0.0	0.09	0.0	0	0.11388888900000001	0.0	0.33	0.0	0.146341	0.8313108204742578
2583	73057	15822	1	3	1	3	6	5	0.0	3	2014	11	19	3	16.0	67	1	0	0	1041	0.29583333300000003	0.094722222	0.195	0.0	0.042222222000000004	0.0	0	0.10333333300000001	0.0	0.24	0.0	0.0403226	0.8313108204742578
