trip_id	household_id	person_n	trip_n	travel_mode	purpose	fueltype	faretype	bus_scale	survey_year	travel_year	travel_month	travel_date	day_of_week	start_time	age	female	driving_license	car_ownership	distance	dur_walking	dur_cycling	dur_pt_access	dur_pt_rail	dur_pt_bus	dur_pt_int	pt_interchanges	dur_driving	cost_transit	cost_driving_fuel	cost_driving_ccharge	driving_traffic_percent
34969	7484	2	1	3	2	2	5	0	2	2013	7	2	2	15.25	6	0	0	1	3434	0.965	0.243611111	0.281111111	0	0.403888889	0	0	0.274166667	0	0.61	0	0.228977
17584	3711	0	0	1	3	2	1	1	1	2012	10	25	4	13.5	34	1	1	2	1053	0.259444444	0.095555556	0.0925	0.016666667	0	0	0	0.084166667	1.5	0.22	0	0.273927
27158	5866	1	0	1	1	6	1	1	1	2013	3	13	3	9	45	1	0	0	914	0.231944444	0.098055556	0.170555556	0	0.076388889	0	0	0.131666667	1.5	0.25	10.5	0.580169
7800	1602	1	0	4	1	1	1	1	1	2012	7	3	2	6.5	61	1	1	1	8300	2.019444444	0.644722222	0.096666667	0	0.632222222	0.096944444	1	0.302222222	3	1.25	0	0.38511
12482	2660	0	0	4	1	1	1	0	1	2012	8	29	3	8.5	52	1	1	1	3136	0.8925	0.245277778	0.120833333	0	0.207222222	0	0	0.199166667	0	0.66	0	0.167364
13870	2943	4	1	3	2	1	2	0	1	2012	9	13	4	15.5	17	1	0	1	7185	1.728333333	0.530555556	0.106944444	0	0.566666667	0	0	0.330833333	0	1.15	0	0.129303
67987	14686	0	1	3	4	6	1	1	3	2014	9	18	4	12	44	1	0	0	1950	0.508611111	0.171111111	0.158333333	0	0.194722222	0	0	0.186666667	1.5	0.47	0	0.3125
48039	10238	1	0	3	2	1	3	0	2	2013	12	5	4	8.25	14	0	0	2	1317	0.332777778	0.101944444	0.177777778	0	0.126666667	0	0	0.102222222	0	0.27	0	0.146739
68223	14740	0	1	4	1	2	1	1	3	2014	9	21	7	18.5	46	1	1	1	1774	0.483333333	0.178888889	0.107777778	0	0.153611111	0.083333333	1	0.120833333	3	0.36	0	0.190805
37282	7958	0	1	1	5	6	1	1	2	2013	7	27	6	14.5	44	0	1	0	1520	0.349722222	0.138333333	0.100555556	0	0.124166667	0	0	0.121944444	1.5	0.27	0	0.487472
62541	13431	0	1	4	3	2	1	1	3	2014	7	6	7	11.25	23	1	1	1	2859	0.759444444	0.2375	0.224722222	0	0.168055556	0	0	0.153611111	1.5	0.45	0	0.0813743
24673	5319	0	3	4	3	5	1	1	1	2013	2	3	7	14.08333333	31	1	1	2	3799	0.959444444	0.276944444	0.267222222	0	0.189444444	0.14	1	0.170277778	3	0.75	0	0.292007
15361	3252	0	2	2	3	1	4	1	1	2012	10	2	2	18	18	0	0	1	1746	0.429444444	0.136944444	0.081111111	0	0.153333333	0	0	0.101111111	1.5	0.3	0	0.151099
12405	2637	1	0	3	3	6	1	1	1	2012	8	27	1	16	32	0	0	0	3238	0.785833333	0.221666667	0.125833333	0	0.401666667	0	0	0.210833333	1.5	0.55	0	0.31357
21831	4662	0	1	4	3	1	5	0	1	2012	12	28	5	11.25	70	0	1	1	2283	0.668611111	0.226388889	0.124722222	0	0.229166667	0.116666667	1	0.176111111	0	0.5	0	0.205047
24241	5226	1	1	1	2	1	1	1	1	2013	1	29	2	8.666666667	42	1	0	1	783	0.3025	0.107222222	0.195	0	0.053333333	0	0	0.091388889	1.5	0.24	0	0.343465
49971	10683	1	0	3	1	6	1	1	2	2014	1	8	3	7.5	45	1	0	0	12080	2.970277778	0.806666667	0.281666667	0.483333333	0	0	0	0.476666667	3.9	1.63	0	0.63986
71256	15437	0	0	1	3	1	1	1	3	2014	10	28	2	10.25	30	1	1	2	655	0.162777778	0.046111111	0.077222222	0	0.037222222	0	0	0.056944444	1.5	0.14	0	0.195122
10599	2220	3	0	3	3	1	3	0	1	2012	8	1	3	14	12	1	0	1	1851	0.476666667	0.143333333	0.198333333	0	0.163333333	0	0	0.170833333	0	0.42	0	0.356098
10812	2273	0	5	4	3	1	1	1	1	2012	8	4	6	13.83333333	40	0	1	2	1375	0.331944444	0.138333333	0.262222222	0	0.056111111	0	0	0.135833333	1.5	0.37	0	0.294479
53357	11419	3	0	3	1	6	4	1	2	2014	2	20	4	8.666666667	23	1	0	0	4009	1.035833333	0.343888889	0.298333333	0.166666667	0	0	0	0.477222222	1.6	0.91	10.5	0.845169
8442	1750	2	0	1	2	2	5	0	1	2012	7	10	2	8.5	10	0	0	1	752	0.190277778	0.0575	0.138611111	0	0.033333333	0	0	0.084166667	0	0.17	0	0.422442
73331	15877	1	1	3	1	1	5	0	3	2014	11	22	6	21.25	64	0	1	1	8901	2.204722222	0.710555556	0.258888889	0.383333333	0	0.116666667	1	0.515	0	1.62	0	0.502158
13290	2826	0	2	3	3	6	5	0	1	2012	9	7	5	11.91666667	82	1	0	0	6028	1.450277778	0.404444444	0.125	0	0.585555556	0	0	0.411944444	0	1.01	0	0.340526
66024	14236	0	1	3	5	6	1	1	3	2014	8	22	5	13.5	31	0	1	0	3697	0.946111111	0.3175	0.035833333	0	0.537222222	0	0	0.268888889	1.5	0.63	0	0.26343
30256	6530	0	0	3	1	6	1	1	2	2013	5	10	5	8	46	1	1	0	8773	1.98	0.572777778	0.151666667	0.283333333	0.099166667	0.1175	1	0.626666667	5	1.44	10.5	0.716755
42128	8995	1	1	3	1	6	1	1	2	2013	9	25	3	17.63333333	29	0	1	0	3628	0.901111111	0.291944444	0.119722222	0	0.408611111	0	0	0.298333333	1.5	0.71	10.5	0.506518
59893	12848	0	1	3	1	6	1	1	3	2014	6	7	6	22.5	27	0	0	0	12174	2.901388889	1.050277778	0.1925	0.55	0	0.166666667	2	0.785277778	5.3	2.13	0	0.51185
74917	16208	2	0	3	2	1	2	0	3	2014	12	9	2	6.333333333	16	1	0	1	6232	1.452222222	0.478611111	0.215555556	0.116666667	0.056944444	0.133333333	1	0.265277778	1.25	0.97	0	0.163351
52540	11243	1	5	4	3	1	4	1	2	2014	2	8	6	19.83333333	51	0	1	1	2466	0.635555556	0.180833333	0.178333333	0	0.1	0	0	0.121666667	1.5	0.4	0	0.111872
3541	744	1	2	3	3	1	5	0	1	2012	5	17	4	20.08333333	48	0	1	1	5532	1.305	0.393055556	0.318055556	0.133333333	0	0	0	0.333333333	0	0.96	0	0.521667
10107	2107	0	0	4	3	1	1	1	1	2012	7	27	5	12	39	1	1	1	2574	0.687222222	0.218888889	0.161111111	0	0.35	0	0	0.219444444	1.5	0.54	0	0.25443
46634	9952	0	2	3	3	1	5	0	2	2013	11	21	4	14	68	1	0	1	2657	0.718611111	0.236666667	0.298055556	0.083333333	0	0	0	0.269166667	0	0.67	0	0.342621
7917	1621	0	2	4	3	1	5	0	1	2012	7	4	3	15.5	72	0	1	1	6468	1.536388889	0.491944444	0.293055556	0	0.473611111	0.091388889	1	0.372222222	0	1.17	0	0.51194
34419	7377	1	0	3	3	2	2	0	2	2013	6	27	4	11	16	1	0	1	4209	1.081111111	0.337222222	0.208611111	0	0.268611111	0	0	0.218055556	0	0.69	0	0.0878981
42498	9081	0	1	4	5	1	1	1	2	2013	9	30	1	9.083333333	34	1	1	1	1605	0.383888889	0.137777778	0.048055556	0	0.083333333	0	0	0.111388889	1.5	0.28	0	0.219451
66945	14455	1	0	4	4	6	1	1	3	2014	9	5	5	8.75	51	1	1	1	1489	0.455833333	0.165833333	0.156944444	0	0.101111111	0	0	0.130833333	1.5	0.33	0	0.0955414
20866	4438	1	2	4	3	2	5	0	1	2012	12	6	4	22.5	60	1	1	1	5091	1.187777778	0.403888889	0.130277778	0.1	0.295277778	0.121388889	1	0.363611111	0	0.78	0	0.627196
32672	7039	1	3	1	3	1	1	1	2	2013	6	9	7	23.5	23	1	1	1	1963	0.511666667	0.156944444	0.180833333	0	0.127777778	0	0	0.163055556	1.5	0.41	0	0.088586
73128	15840	0	0	1	3	1	5	0	3	2014	11	20	4	8.833333333	72	0	1	1	1015	0.253888889	0.066388889	0.198055556	0	0.033611111	0	0	0.055833333	0	0.17	0	0.0995025
66430	14323	0	3	3	3	1	5	0	3	2014	8	27	3	18.5	71	0	1	1	10309	2.367777778	0.759722222	0.224166667	0.416666667	0	0	0	0.631111111	0	1.71	0	0.555458
64473	13860	3	0	1	2	6	5	0	3	2014	7	29	2	9.5	5	1	0	0	1179	0.374444444	0.120277778	0.249166667	0	0.09	0	0	0.101111111	0	0.29	0	0.112637
40007	8561	0	1	3	1	6	1	1	2	2013	8	31	6	18	30	0	0	0	11116	2.691111111	0.857777778	0.207222222	0.55	0.155833333	0.15	1	0.793333333	3.9	1.95	10.5	0.69958
20999	4461	1	4	4	3	2	1	1	1	2012	12	8	6	16.58333333	39	1	1	1	5204	1.243333333	0.446388889	0.300833333	0	0.316666667	0	0	0.283333333	1.5	0.84	0	0.130392
29117	6300	0	1	4	2	2	1	1	2	2013	4	24	3	8	42	0	1	2	2106	0.5525	0.214166667	0.2175	0	0.103055556	0	0	0.157777778	1.5	0.38	0	0.174296
48426	10332	1	1	4	5	2	5	0	2	2013	12	10	2	15.33333333	68	1	1	1	6705	1.567222222	0.532777778	0.135277778	0	0.5275	0	0	0.363333333	0	0.92	0	0.23318
38528	8236	0	1	3	3	1	1	1	2	2013	8	11	7	15.91666667	57	1	1	1	2475	0.618055556	0.191388889	0.255	0	0.117777778	0	0	0.147777778	1.5	0.44	0	0.417293
71529	15499	0	1	4	3	1	4	1	3	2014	11	1	6	4.933333333	21	1	1	1	3824	1.003888889	0.376666667	0.207222222	0.066666667	0.188611111	0.208888889	2	0.185833333	4	0.65	0	0.0493274
21207	4509	1	0	1	2	6	5	0	1	2012	12	11	2	8.5	21	1	1	0	1000	0.243333333	0.093888889	0.157777778	0	0.066666667	0	0	0.074166667	0	0.17	0	0.573034
12576	2678	0	0	3	1	6	1	1	1	2012	8	30	4	7.833333333	24	0	0	0	5472	1.264444444	0.417222222	0.393611111	0.2	0	0	0	0.422222222	2.9	0.94	10.5	0.873684
51759	11078	0	3	4	3	6	1	1	2	2014	1	29	3	17.16666667	20	0	1	2	759	0.193055556	0.069166667	0.076944444	0	0.09	0	0	0.0675	1.5	0.15	0	0.333333
17160	3618	2	7	3	3	6	3	0	1	2012	10	21	7	17.35	12	0	0	0	1677	0.475555556	0.181388889	0.140833333	0	0.163055556	0	0	0.160833333	0	0.37	0	0.348877
58627	12575	0	1	4	5	1	1	1	3	2014	5	23	5	13.75	52	1	1	1	18105	4.298888889	1.377777778	0.306388889	0.8	0.35	0.133333333	1	1.092222222	3.9	3.16	0	0.661241
35532	7601	1	2	3	1	1	1	1	2	2013	7	8	1	17	43	0	1	1	6101	1.416944444	0.501111111	0.1175	0	0.608611111	0	0	0.427222222	1.5	1.13	10.5	0.597529
9063	1881	1	0	3	1	6	2	0	1	2012	7	17	2	8.25	17	1	0	0	3348	0.846944444	0.2525	0.300277778	0.066666667	0	0	0	0.224722222	0.85	0.57	0	0.466007
16956	3581	0	2	4	3	1	1	1	1	2012	10	19	5	19.16666667	29	0	1	2	565	0.150277778	0.062777778	0.075833333	0	0.053888889	0	0	0.081388889	1.5	0.19	0	0.327645
80442	17461	1	0	2	1	6	1	1	3	2015	3	4	3	6.5	42	0	0	0	2546	0.620833333	0.215277778	0.163888889	0	0.218333333	0	0	0.183888889	1.5	0.44	0	0.445619
6243	1276	1	1	4	5	1	1	1	1	2012	6	17	7	16	54	0	1	1	3910	0.961944444	0.268055556	0.168333333	0	0.254166667	0	0	0.2275	1.5	0.73	0	0.239316
49660	10612	3	4	4	3	2	5	0	2	2014	1	4	6	19.03333333	9	1	0	2	18369	4.350277778	1.375833333	0.098888889	0.866666667	0.183333333	0.416666667	3	0.626944444	0	2.25	0	0.444838
36167	7720	0	2	3	5	6	1	1	2	2013	7	15	1	14.5	38	1	0	0	7134	1.671111111	0.5425	0.203611111	0.266666667	0	0.1	1	0.543611111	2.4	1.23	10.5	0.622381
25643	5539	0	0	4	3	2	1	1	1	2013	2	15	5	8	31	1	1	1	2266	0.786666667	0.212777778	0.077222222	0	0.329722222	0.067222222	1	0.232222222	3	0.5	0	0.665072
69573	15046	1	2	3	3	1	1	1	3	2014	10	8	3	19.25	42	0	1	1	10220	2.445833333	0.828055556	0.128888889	0.233333333	0.245833333	0.104166667	1	0.568611111	3	1.79	0	0.257938
20840	4430	0	1	1	5	1	1	1	1	2012	12	5	3	12	32	0	1	1	1108	0.295833333	0.139444444	0.144166667	0.033333333	0	0	0	0.260833333	2.4	0.54	10.5	0.596379
40284	8616	0	3	4	3	6	1	1	2	2013	9	3	2	15.66666667	37	1	1	2	1464	0.403055556	0.098888889	0.153333333	0	0.05	0	0	0.093611111	1.5	0.25	0	0.148368
41847	8939	1	0	4	3	1	1	1	2	2013	9	22	7	11.5	40	0	1	2	3296	0.921666667	0.266388889	0.127777778	0	0.26	0.15	1	0.2075	3	0.68	0	0.427042
33966	7285	1	2	3	3	6	1	1	2	2013	6	22	6	18.5	36	1	0	0	5133	1.418055556	0.3925	0.111666667	0	0.566944444	0.110833333	1	0.253055556	3	0.84	0	0.522503
73594	15941	0	1	1	5	6	1	1	3	2014	11	25	2	14.66666667	24	1	1	0	1386	0.345833333	0.179166667	0.211111111	0	0.142777778	0	0	0.169722222	1.5	0.35	10.5	0.490998
32813	7070	0	0	3	3	6	1	1	2	2013	6	10	1	10	42	0	0	0	3616	0.97	0.310555556	0.121666667	0.05	0.103611111	0.133333333	1	0.201944444	3	0.73	0	0.371389
2611	550	0	2	3	3	6	5	0	1	2012	5	7	1	16.75	62	1	1	0	8493	1.932222222	0.581388889	0.078055556	0	0.7	0	0	0.322777778	0	1.46	0	0.245267
20038	4241	0	2	4	3	2	5	0	1	2012	11	26	1	15.33333333	76	1	1	2	2497	0.77	0.292777778	0.291666667	0	0.133333333	0	0	0.205	0	0.52	0	0.117886
31859	6872	0	3	3	2	1	1	1	2	2013	5	31	5	17	39	1	1	1	23096	5.425833333	1.759166667	0.298611111	0.316666667	0.091666667	0.133333333	1	0.827222222	5.5	3.85	10.5	0.501007
74258	16074	1	1	4	5	1	1	1	3	2014	12	2	2	8.333333333	40	1	1	1	3436	0.882222222	0.258611111	0.187777778	0	0.285	0.091666667	1	0.233055556	3	0.65	0	0.133492
14109	2999	0	3	4	3	2	5	0	1	2012	9	17	1	11.75	68	0	1	1	5178	1.301111111	0.441388889	0.166666667	0	0.466666667	0	0	0.307777778	0	0.81	0	0.40343
76653	16584	0	0	3	1	2	1	1	3	2015	1	9	5	17.83333333	22	0	0	1	12183	2.719444444	0.823888889	0.193888889	0.4	0	0	0	0.745	2.9	1.84	10.5	0.464579
60284	12924	0	0	4	1	1	1	1	3	2014	6	11	3	7	54	1	1	2	2386	0.639166667	0.245833333	0.1825	0	0.290277778	0	0	0.161944444	1.5	0.48	0	0.120069
28957	6268	1	2	3	5	6	1	1	2	2013	4	22	1	17	33	1	1	0	10101	2.321111111	0.822222222	0.065555556	0.45	0	0	0	0.698333333	3.5	1.65	10.5	0.709228
8854	1833	0	2	4	5	1	1	1	1	2012	7	14	6	17.25	50	1	1	2	442	0.1025	0.038333333	0.0675	0	0.022222222	0	0	0.096111111	1.5	0.24	0	0.520231
18152	3846	1	3	4	3	1	5	0	1	2012	11	1	4	14	65	0	1	1	1417	0.349722222	0.101666667	0.209166667	0	0.086666667	0	0	0.078055556	0	0.25	0	0.0284698
62719	13474	0	0	3	3	6	1	1	3	2014	7	8	2	10	43	1	0	0	2126	0.504444444	0.179166667	0.176388889	0	0.138888889	0	0	0.163055556	1.5	0.37	0	0.465077
80276	17428	3	0	3	2	6	4	0.5	3	2015	3	2	1	10	19	0	0	0	3135	0.761111111	0.230555556	0.2425	0.083333333	0	0	0	0.242777778	1	0.59	0	0.479405
8872	1839	0	2	3	3	6	1	1	1	2012	7	14	6	13.5	31	1	0	0	1910	0.545833333	0.181944444	0.133611111	0	0.227777778	0	0	0.173055556	1.5	0.45	0	0.52809
51267	10971	3	0	3	1	1	1	1	2	2014	1	23	4	9	28	1	1	1	14607	3.528611111	1.063333333	0.136944444	0.366666667	0.353611111	0.179722222	2	0.875	5.8	2.74	10.5	0.639365
35245	7539	2	1	4	3	1	1	1	2	2013	7	5	5	8.25	35	0	1	2	1384	0.3525	0.136666667	0.193611111	0.016666667	0	0	0	0.127222222	1.7	0.32	0	0.358079
6940	1426	1	6	4	3	6	1	1	1	2012	6	24	7	20.75	32	0	1	1	1743	0.434444444	0.135	0.151944444	0	0.14	0	0	0.115555556	1.5	0.29	0	0.331731
36711	7836	0	4	3	3	6	1	1	2	2013	7	20	6	20.5	28	0	0	0	2222	0.539722222	0.158333333	0.209166667	0	0.188333333	0	0	0.1725	1.5	0.41	0	0.412238
65994	14229	0	0	4	3	2	1	1	3	2014	8	21	4	17.58333333	31	1	1	1	1515	0.374444444	0.106666667	0.080833333	0	0.101388889	0	0	0.075833333	1.5	0.21	0	0.245421
64230	13804	0	0	3	3	1	4	1	3	2014	7	26	6	10	52	1	1	2	898	0.253055556	0.097222222	0.073055556	0.066666667	0	0	0	0.131111111	1.5	0.33	0	0.131356
77262	16724	0	2	3	3	6	5	0	3	2015	1	16	5	12.16666667	81	0	0	0	1600	0.423333333	0.15	0.083611111	0	0.161111111	0	0	0.133333333	0	0.33	0	0.38125
29734	6420	2	0	1	2	1	5	0	2	2013	5	2	4	8.5	9	0	0	1	838	0.268055556	0.082222222	0.211944444	0	0.024166667	0	0	0.0625	0	0.18	0	0.24
69112	14940	0	1	3	4	1	1	1	3	2014	10	2	4	17.33333333	58	0	1	1	8564	2.099444444	0.751388889	0.238888889	0	0.795833333	0	0	0.735833333	1.5	1.87	10.5	0.665534
76338	16518	1	0	1	3	1	5	0	3	2015	1	5	1	11	68	0	0	1	527	0.336944444	0.087222222	0.241388889	0	0.029166667	0	0	0.155277778	0	0.5	0	0.205725
27331	5900	2	0	3	2	2	2	0	1	2013	3	19	2	7.5	16	1	0	1	2128	0.573055556	0.150833333	0.133611111	0	0.323611111	0	0	0.133611111	0	0.36	0	0.0852391
38043	8126	0	3	3	3	6	1	1	2	2013	8	6	2	19	47	1	0	0	3457	0.941666667	0.333055556	0.2475	0	0.201388889	0	0	0.204444444	1.5	0.59	0	0.516304
40622	8685	0	3	4	1	2	1	1	2	2013	9	7	6	17	32	1	1	2	4260	1.05	0.315	0.196111111	0	0.180833333	0	0	0.226944444	1.5	0.62	0	0.324357
3479	727	0	4	4	5	1	5	0	1	2012	5	17	4	16.25	55	1	1	2	6661	1.582222222	0.553333333	0.130277778	0	0.5825	0	0	0.485555556	0	1.31	0	0.345538
34656	7426	1	0	4	1	6	1	1	2	2013	6	29	6	19	29	1	0	1	5931	1.477777778	0.493888889	0.261111111	0.233333333	0	0	0	0.443333333	1.5	1.07	0	0.60401
31231	6734	0	0	1	3	6	5	0	2	2013	5	22	3	18	76	0	1	0	773	0.175277778	0.058888889	0.011944444	0	0.061666667	0	0	0.050277778	0	0.12	0	0.232044
57821	12412	2	0	4	2	1	2	0	3	2014	5	13	2	7.75	16	1	0	2	3532	0.823611111	0.222222222	0.120833333	0	0.283333333	0	0	0.228611111	0	0.6	0	0.36938
66475	14332	1	1	4	3	1	1	1	3	2014	8	29	5	15	58	0	0	1	800	0.199722222	0.066111111	0.084166667	0	0.05	0	0	0.060833333	1.5	0.16	0	0.178082
18123	3839	1	6	3	5	6	1	1	1	2012	10	31	3	22.75	29	1	0	0	2924	0.755277778	0.291111111	0.109166667	0	0.158333333	0	0	0.159166667	1.5	0.52	0	0.151832
27082	5847	0	5	3	5	6	1	1	1	2013	3	9	6	17.33333333	28	0	1	0	1901	0.51	0.179722222	0.149722222	0.083333333	0	0	0	0.243333333	2.4	0.43	10.5	0.739726
32088	6922	0	0	3	3	6	1	1	2	2013	6	3	1	12	26	1	0	0	1234	0.328611111	0.128888889	0.076944444	0	0.066111111	0	0	0.113055556	1.5	0.25	0	0.646192
74556	16126	2	0	3	2	6	4	0	3	2014	12	5	5	11	20	0	1	0	6029	1.510277778	0.450555556	0.256944444	0.266666667	0	0	0	0.541944444	1.6	1.12	10.5	0.671451
34835	7459	0	2	4	4	1	1	1	2	2013	7	1	1	22.5	43	0	1	2	14477	3.529444444	1.150833333	0.094444444	0.2	0.561666667	0.233333333	2	0.794166667	5.4	2.58	0	0.469045
4825	986	1	0	3	1	6	1	1	1	2012	5	30	3	7.75	36	0	0	0	3968	1.054444444	0.332777778	0.131944444	0.116666667	0.325	0.108333333	1	0.416944444	4.4	0.95	0	0.800133
40039	8569	2	0	2	3	1	3	0	2	2013	9	1	7	12	13	0	0	2	3541	0.818888889	0.265277778	0.070833333	0	0.345277778	0	0	0.220277778	0	0.66	0	0.105927
9551	1995	0	3	4	3	2	5	0	1	2012	7	22	7	14.08333333	68	0	1	1	1681	0.483333333	0.1725	0.115833333	0	0.168333333	0	0	0.115277778	0	0.31	0	0.207229
48904	10430	0	0	4	1	1	1	1	2	2013	12	17	2	8.5	42	1	1	2	1968	0.479444444	0.160833333	0	0	0.196111111	0	0	0.177777778	1.5	0.43	0	0.26875
12748	2714	0	0	1	3	2	1	1	1	2012	9	1	6	9.5	38	0	1	1	877	0.2375	0.084166667	0.0775	0	0.079166667	0	0	0.064722222	1.5	0.14	0	0.309013
80689	17523	0	0	1	3	6	1	1	3	2015	3	10	2	12	21	0	0	0	1023	0.232777778	0.139166667	0.058611111	0	0.093611111	0	0	0.115833333	1.5	0.28	0	0.347722
74905	16207	0	0	3	3	1	5	0	3	2014	12	9	2	10	70	1	1	1	2612	0.6125	0.187777778	0.090555556	0	0.191111111	0	0	0.166111111	0	0.49	0	0.488294
55280	11831	0	1	3	4	1	5	0	3	2014	4	7	1	16.66666667	55	0	0	1	9067	2.116388889	0.785555556	0.1075	0.383333333	0	0	0	0.605833333	0	1.62	0	0.666667
39503	8452	0	2	3	3	1	5	0	2	2013	8	24	6	18.25	77	1	1	2	16641	3.996944444	1.228333333	0.206111111	0.433333333	0.188055556	0.2	2	0.906111111	0	3.03	0	0.572655
80413	17455	1	1	4	1	1	1	1	3	2015	3	4	3	16	52	1	1	2	5311	1.404722222	0.472777778	0.099166667	0	0.537777778	0.1	1	0.340277778	3	1.03	0	0.50449
37261	7952	0	3	3	3	6	5	0	2	2013	7	27	6	19.5	50	1	0	0	3363	0.851388889	0.334166667	0.070277778	0	0.345833333	0.095833333	1	0.291666667	0	0.65	0	0.395238
46730	9972	0	1	1	4	1	1	1	2	2013	11	22	5	13	33	1	1	2	1139	0.309166667	0.114166667	0.203055556	0	0.054166667	0	0	0.1425	1.5	0.3	10.5	0.506823
58998	12643	1	2	3	3	6	1	1	3	2014	5	28	3	21.08333333	30	0	1	0	5805	1.329166667	0.451111111	0.229722222	0.183333333	0	0	0	0.366388889	2.4	1.16	0	0.596664
71324	15457	1	1	3	4	6	1	1	3	2014	10	29	3	16	50	1	1	0	3041	0.695	0.275277778	0.165833333	0	0.261666667	0	0	0.296388889	1.5	0.6	10.5	0.585754
67223	14526	1	0	1	2	2	1	1	3	2014	9	9	2	8.666666667	32	1	1	1	837	0.258888889	0.094166667	0.160833333	0	0.048888889	0	0	0.099166667	1.5	0.17	0	0.271709
1	0	0	1	4	3	1	1	1	1	2012	4	1	7	13	56	1	1	2	778	0.188888889	0.061944444	0.109444444	0	0.055555556	0	0	0.059444444	1.5	0.15	0	0.11215
77454	16773	0	3	3	2	1	1	1	3	2015	1	19	1	15.5	33	1	1	2	3763	0.891111111	0.276944444	0.063055556	0	0.320555556	0.15	1	0.259444444	3	0.71	0	0.535332
63054	13549	3	2	4	3	1	5	0	3	2014	7	12	6	12.5	9	1	0	2	3047	0.749444444	0.246944444	0.229444444	0	0.133333333	0	0	0.165	0	0.52	0	0.136364
51990	11139	0	3	4	5	6	1	1	2	2014	2	1	6	12.83333333	30	1	0	0	2562	0.680555556	0.233611111	0.156388889	0.1	0.180555556	0.094444444	1	0.211111111	3.9	0.51	0	0.313158
65241	14047	1	1	4	1	1	1	1	3	2014	8	11	1	18.5	53	0	1	1	6562	1.721111111	0.532777778	0.176666667	0	0.493055556	0.1	1	0.2025	3	1.02	0	0.196159
36352	7763	0	2	4	3	6	1	1	2	2013	7	17	3	9.083333333	34	1	1	2	1973	0.4875	0.163888889	0.226111111	0	0.135	0	0	0.147222222	1.5	0.36	0	0.375472
69693	15080	0	1	1	4	6	1	1	3	2014	10	10	5	12	30	1	1	0	1104	0.289444444	0.084444444	0.231666667	0	0.0275	0	0	0.111944444	1.5	0.22	0	0.277916
1485	315	0	1	4	4	1	5	0	1	2012	4	21	6	14.41666667	61	0	1	1	1408	0.403333333	0.135833333	0.203333333	0	0.05	0	0	0.097222222	0	0.3	0	0.222857
22490	4823	1	1	3	1	1	5	0	1	2013	1	8	2	13.83333333	57	0	1	1	3605	0.997777778	0.302222222	0.085833333	0	0.535277778	0	0	0.195277778	0	0.91	0	0.186344
15837	3350	3	4	1	5	1	5	0	1	2012	10	7	7	13.66666667	7	0	0	2	376	0.151944444	0.046944444	0.043888889	0	0.033333333	0	0	0.048888889	0	0.12	0	0.420455
3951	812	0	0	1	1	6	1	1	1	2012	5	22	2	11	35	0	0	0	198	0.123055556	0.056944444	0.094722222	0	0.016666667	0	0	0.073611111	1.5	0.14	0	0.124528
14801	3142	3	6	4	5	1	1	1	1	2012	9	26	3	15.25	25	0	1	1	1181	0.2925	0.090833333	0.035833333	0	0.107222222	0	0	0.083611111	1.5	0.23	0	0.239203
28254	6124	0	2	3	3	6	1	1	2	2013	4	14	7	19	25	0	1	0	9805	2.306111111	0.676388889	0.096666667	0.183333333	0.451944444	0.266666667	2	0.654166667	4.9	1.65	0	0.658599
26356	5692	0	0	3	3	6	5	0	1	2013	2	25	1	14	74	1	1	0	1027	0.274722222	0.100555556	0.192777778	0	0.036111111	0	0	0.097222222	0	0.23	0	0.174286
62751	13482	0	1	3	3	6	1	1	3	2014	7	8	2	15.25	35	0	1	0	9119	2.078333333	0.593611111	0.28	0.25	0	0	0	0.455555556	1.5	1.64	0	0.401829
24255	5228	0	2	3	5	1	5	0	1	2013	1	29	2	15.46666667	64	1	1	1	787	0.211111111	0.064722222	0.070555556	0	0.1	0	0	0.070277778	0	0.17	0	0.146245
23241	5002	2	1	1	2	6	5	0	1	2013	1	17	4	15.16666667	6	0	0	0	182	0.181388889	0.050555556	0.083333333	0	0.05	0	0	0.056666667	0	0.14	0	0
7244	1491	0	0	4	3	1	1	1	1	2012	6	28	4	12	44	1	1	1	2293	0.573888889	0.173333333	0.131388889	0	0.164444444	0	0	0.150555556	1.5	0.44	0	0.381919
24929	5375	2	2	4	3	3	1	1	1	2013	2	5	2	22.25	22	1	1	1	785	0.208055556	0.0775	0.081111111	0	0	0	0	0.095555556	1.5	0.23	0	0.125
48149	10269	0	1	1	3	6	1	1	2	2013	12	8	7	11.08333333	23	1	0	0	595	0.294166667	0.076666667	0.151111111	0	0.052777778	0	0	0.080555556	1.5	0.22	0	0.0310345
19217	4064	0	2	1	5	6	5	0	1	2012	11	14	3	11.76666667	67	0	0	0	773	0.191944444	0.051388889	0.030555556	0	0.1125	0	0	0.074444444	0	0.18	0	0.264925
1821	378	0	6	1	2	1	1	1	1	2012	4	25	3	15.75	48	1	1	1	1418	0.341388889	0.102777778	0.206111111	0	0.063333333	0	0	0.107777778	1.5	0.31	0	0.14433
75290	16283	0	4	3	3	1	5	0	3	2014	12	13	6	20	66	1	1	2	9762	2.314444444	0.749722222	0.166388889	0.35	0.163333333	0.25	2	0.528611111	0	1.8	0	0.447714
5451	1111	1	7	1	3	5	1	1	1	2012	6	8	5	20	45	0	1	2	941	0.251944444	0.076944444	0.127777778	0	0.0375	0	0	0.074444444	1.5	0.25	0	0.197761
